ROS2_Clock,Topic_Name,Data_Keys,Value_0
1550584958,/electrical/voltage,voltage_V,26.0613
1551114792,/electrical/current,current_A,-0.9125
1551630542,/electrical/power,power_W,0.0233
1553061250,/electrical/voltage,voltage_V,26.0575
1553612417,/electrical/current,current_A,-0.8885
1554131792,/electrical/power,power_W,0.0239
1555592542,/electrical/voltage,voltage_V,26.0425
1556134875,/electrical/current,current_A,-0.8935
1556672750,/electrical/power,power_W,0.0231
1558043792,/electrical/voltage,voltage_V,26.0575
1558581083,/electrical/current,current_A,-0.8975
1559122875,/electrical/power,power_W,0.0236
1560586625,/electrical/voltage,voltage_V,26.0300
1561140583,/electrical/current,current_A,-0.8960
1561663542,/electrical/power,power_W,0.0233
1563046042,/electrical/voltage,voltage_V,26.0512
1563596750,/electrical/current,current_A,-0.8915
1564131167,/electrical/power,power_W,0.0235
1565589625,/electrical/voltage,voltage_V,26.0613
1566149083,/electrical/current,current_A,-0.9012
1566705083,/electrical/power,power_W,0.0235
1568059083,/electrical/voltage,voltage_V,26.0637
1568623667,/electrical/current,current_A,-0.9028
1569178250,/electrical/power,power_W,0.0232
1570591292,/electrical/voltage,voltage_V,26.0613
1571179375,/electrical/current,current_A,-0.8948
1571764042,/electrical/power,power_W,0.0235
1573088125,/electrical/voltage,voltage_V,26.0700
1573654500,/electrical/current,current_A,-0.8982
1574210125,/electrical/power,power_W,0.0237
1575592875,/electrical/voltage,voltage_V,26.0613
1576177625,/electrical/current,current_A,-0.8925
1576712708,/electrical/power,power_W,0.0237
1578061167,/electrical/voltage,voltage_V,26.0450
1578660542,/electrical/current,current_A,-0.9125
1579230000,/electrical/power,power_W,0.0234
1580585458,/electrical/voltage,voltage_V,26.0425
1581185333,/electrical/current,current_A,-0.9243
1581756458,/electrical/power,power_W,0.0233
1583071708,/electrical/voltage,voltage_V,26.0450
1583628708,/electrical/current,current_A,-0.8905
1584209292,/electrical/power,power_W,0.0238
1585611500,/electrical/voltage,voltage_V,26.0637
1586175375,/electrical/current,current_A,-0.8972
1586760167,/electrical/power,power_W,0.0235
1588068375,/electrical/voltage,voltage_V,26.0425
1588738875,/electrical/current,current_A,-0.8965
1589357375,/electrical/power,power_W,0.0236
1590597583,/electrical/voltage,voltage_V,26.0488
1591184875,/electrical/current,current_A,-0.9060
1591754375,/electrical/power,power_W,0.0236
1593097917,/electrical/voltage,voltage_V,26.0725
1593705750,/electrical/current,current_A,-0.9223
1594266958,/electrical/power,power_W,0.0235
1595593000,/electrical/voltage,voltage_V,26.0825
1596192792,/electrical/current,current_A,-0.8872
1596758542,/electrical/power,power_W,0.0231
1598072333,/electrical/voltage,voltage_V,26.0663
1598653750,/electrical/current,current_A,-0.9105
1599231667,/electrical/power,power_W,0.0235
1600597542,/electrical/voltage,voltage_V,26.0388
1601190667,/electrical/current,current_A,-0.8948
1601760917,/electrical/power,power_W,0.0236
1603063917,/electrical/voltage,voltage_V,26.0575
1603648792,/electrical/current,current_A,-0.8930
1604216333,/electrical/power,power_W,0.0233
1605593167,/electrical/voltage,voltage_V,26.0700
1606186542,/electrical/current,current_A,-0.9012
1606762875,/electrical/power,power_W,0.0232
1608094792,/electrical/voltage,voltage_V,26.0613
1608681208,/electrical/current,current_A,-0.8930
1609243375,/electrical/power,power_W,0.0233
1610599917,/electrical/voltage,voltage_V,26.0450
1611208417,/electrical/current,current_A,-0.8905
1611761042,/electrical/power,power_W,0.0237
1613065042,/electrical/voltage,voltage_V,26.0700
1613664167,/electrical/current,current_A,-0.9008
1614237792,/electrical/power,power_W,0.0233
1615592250,/electrical/voltage,voltage_V,26.0725
1616180167,/electrical/current,current_A,-0.9150
1616789042,/electrical/power,power_W,0.0233
1618087542,/electrical/voltage,voltage_V,26.0512
1618653458,/electrical/current,current_A,-0.8895
1619226250,/electrical/power,power_W,0.0236
1620590208,/electrical/voltage,voltage_V,26.0450
1621160458,/electrical/current,current_A,-0.8960
1621771667,/electrical/power,power_W,0.0236
1623084042,/electrical/voltage,voltage_V,26.0512
1623686875,/electrical/current,current_A,-0.8848
1624258875,/electrical/power,power_W,0.0233
1625599625,/electrical/voltage,voltage_V,26.0488
1626144458,/electrical/current,current_A,-0.9018
1626715833,/electrical/power,power_W,0.0241
1628080833,/electrical/voltage,voltage_V,26.0663
1628655833,/electrical/current,current_A,-0.9175
1629245667,/electrical/power,power_W,0.0234
1630591583,/electrical/voltage,voltage_V,26.0488
1631166250,/electrical/current,current_A,-0.8880
1631768625,/electrical/power,power_W,0.0237
1633132375,/electrical/voltage,voltage_V,26.0488
1633743917,/electrical/current,current_A,-0.9028
1634333500,/electrical/power,power_W,0.0234
1635612958,/electrical/voltage,voltage_V,26.0613
1636219958,/electrical/current,current_A,-0.9062
1636858708,/electrical/power,power_W,0.0235
1638100750,/electrical/voltage,voltage_V,26.0425
1638712125,/electrical/current,current_A,-0.9048
1639316500,/electrical/power,power_W,0.0240
1640603917,/electrical/voltage,voltage_V,26.0613
1641199750,/electrical/current,current_A,-0.9073
1641773667,/electrical/power,power_W,0.0236
1643110208,/electrical/voltage,voltage_V,26.0613
1643691958,/electrical/current,current_A,-0.8985
1644280250,/electrical/power,power_W,0.0232
1645600875,/electrical/voltage,voltage_V,26.0613
1646158833,/electrical/current,current_A,-0.9130
1646757458,/electrical/power,power_W,0.0235
1648102583,/electrical/voltage,voltage_V,26.0512
1648661542,/electrical/current,current_A,-0.8940
1649249167,/electrical/power,power_W,0.0239
1650606583,/electrical/voltage,voltage_V,26.0550
1651174417,/electrical/current,current_A,-0.8910
1651760042,/electrical/power,power_W,0.0233
1653083292,/electrical/voltage,voltage_V,26.0575
1653641000,/electrical/current,current_A,-0.7810
1654209792,/electrical/power,power_W,0.0224
1655597708,/electrical/voltage,voltage_V,26.0575
1656185125,/electrical/current,current_A,-0.8898
1656777875,/electrical/power,power_W,0.0231
1658086000,/electrical/voltage,voltage_V,26.0425
1658644292,/electrical/current,current_A,-0.9032
1659208958,/electrical/power,power_W,0.0234
1660597792,/electrical/voltage,voltage_V,26.0575
1661157375,/electrical/current,current_A,-0.8940
1661761958,/electrical/power,power_W,0.0242
1663086042,/electrical/voltage,voltage_V,26.0425
1663643167,/electrical/current,current_A,-0.9032
1664216708,/electrical/power,power_W,0.0231
1665599208,/electrical/voltage,voltage_V,26.0512
1666157500,/electrical/current,current_A,-0.9022
1666755083,/electrical/power,power_W,0.0235
1668100167,/electrical/voltage,voltage_V,26.0550
1668671583,/electrical/current,current_A,-0.8910
1669257458,/electrical/power,power_W,0.0238
1670610750,/electrical/voltage,voltage_V,26.0613
1671182625,/electrical/current,current_A,-0.9073
1671775542,/electrical/power,power_W,0.0236
1673137083,/electrical/voltage,voltage_V,26.0388
1673797083,/electrical/current,current_A,-0.9198
1674478208,/electrical/power,power_W,0.0236
1675625667,/electrical/voltage,voltage_V,26.0763
1676224875,/electrical/current,current_A,-0.9038
1676850667,/electrical/power,power_W,0.0238
1678133333,/electrical/voltage,voltage_V,26.0613
1678685750,/electrical/current,current_A,-0.9150
1679248917,/electrical/power,power_W,0.0225
1680586542,/electrical/voltage,voltage_V,26.0787
1681137833,/electrical/current,current_A,-0.9203
1681667875,/electrical/power,power_W,0.0234
1683096167,/electrical/voltage,voltage_V,26.0512
1683638583,/electrical/current,current_A,-0.8998
1684210208,/electrical/power,power_W,0.0235
1685600167,/electrical/voltage,voltage_V,26.0637
1686152583,/electrical/current,current_A,-0.9062
1686717750,/electrical/power,power_W,0.0237
1688081042,/electrical/voltage,voltage_V,26.0613
1688636708,/electrical/current,current_A,-0.9098
1689217833,/electrical/power,power_W,0.0234
1690596792,/electrical/voltage,voltage_V,26.0512
1691163583,/electrical/current,current_A,-0.8950
1691778208,/electrical/power,power_W,0.0239
1693080875,/electrical/voltage,voltage_V,26.0175
1693651667,/electrical/current,current_A,-0.9038
1694210458,/electrical/power,power_W,0.0233
1695597542,/electrical/voltage,voltage_V,26.0637
1696154167,/electrical/current,current_A,-0.8880
1696768667,/electrical/power,power_W,0.0236
1698075375,/electrical/voltage,voltage_V,26.0488
1698646125,/electrical/current,current_A,-0.8915
1699219667,/electrical/power,power_W,0.0234
1700589292,/electrical/voltage,voltage_V,26.0512
1701153375,/electrical/current,current_A,-0.9183
1701690958,/electrical/power,power_W,0.0232
1703090833,/electrical/voltage,voltage_V,26.0512
1703628625,/electrical/current,current_A,-0.8975
1704152667,/electrical/power,power_W,0.0239
1705587625,/electrical/voltage,voltage_V,26.0613
1706149875,/electrical/current,current_A,-0.9042
1706700833,/electrical/power,power_W,0.0233
1708051708,/electrical/voltage,voltage_V,26.0763
1708612750,/electrical/current,current_A,-0.9218
1709148167,/electrical/power,power_W,0.0234
1710602958,/electrical/voltage,voltage_V,26.0488
1711140500,/electrical/current,current_A,-0.8950
1711692542,/electrical/power,power_W,0.0235
1713056583,/electrical/voltage,voltage_V,26.0388
1713589708,/electrical/current,current_A,-0.9073
1714109167,/electrical/power,power_W,0.0238
1715601125,/electrical/voltage,voltage_V,26.0575
1716150375,/electrical/current,current_A,-0.9018
1716670000,/electrical/power,power_W,0.0235
1718062292,/electrical/voltage,voltage_V,26.0550
1718613583,/electrical/current,current_A,-0.8860
1719163625,/electrical/power,power_W,0.0234
1720593083,/electrical/voltage,voltage_V,26.0512
1721142750,/electrical/current,current_A,-0.8935
1721703833,/electrical/power,power_W,0.0233
1723080167,/electrical/voltage,voltage_V,26.0550
1723634375,/electrical/current,current_A,-0.9148
1724173417,/electrical/power,power_W,0.0236
1725593875,/electrical/voltage,voltage_V,26.0700
1726133500,/electrical/current,current_A,-0.8948
1726653792,/electrical/power,power_W,0.0237
1728049250,/electrical/voltage,voltage_V,26.0663
1728591208,/electrical/current,current_A,-0.8413
1729099083,/electrical/power,power_W,0.0232
1730598792,/electrical/voltage,voltage_V,26.0700
1731119375,/electrical/current,current_A,-0.8885
1731638250,/electrical/power,power_W,0.0234
1733019542,/electrical/voltage,voltage_V,26.0450
1733574583,/electrical/current,current_A,-0.9070
1734112000,/electrical/power,power_W,0.0236
1735581625,/electrical/voltage,voltage_V,26.0550
1736096292,/electrical/current,current_A,-0.9185
1736636167,/electrical/power,power_W,0.0236
1738027125,/electrical/voltage,voltage_V,26.0425
1738582958,/electrical/current,current_A,-0.8950
1739114292,/electrical/power,power_W,0.0238
1740591792,/electrical/voltage,voltage_V,26.0388
1741138125,/electrical/current,current_A,-0.9073
1741675875,/electrical/power,power_W,0.0239
1743025542,/electrical/voltage,voltage_V,26.0575
1743606500,/electrical/current,current_A,-0.9098
1744163667,/electrical/power,power_W,0.0234
1745601125,/electrical/voltage,voltage_V,26.0425
1746170083,/electrical/current,current_A,-0.9052
1746721208,/electrical/power,power_W,0.0235
1748021875,/electrical/voltage,voltage_V,26.0512
1748617500,/electrical/current,current_A,-0.8950
1749148000,/electrical/power,power_W,0.0237
1750588625,/electrical/voltage,voltage_V,26.0512
1751139250,/electrical/current,current_A,-0.8930
1751677000,/electrical/power,power_W,0.0231
1753084000,/electrical/voltage,voltage_V,26.0700
1753660292,/electrical/current,current_A,-0.9218
1754216500,/electrical/power,power_W,0.0235
1755604917,/electrical/voltage,voltage_V,26.0388
1756131167,/electrical/current,current_A,-0.8940
1756636750,/electrical/power,power_W,0.0237
1758017708,/electrical/voltage,voltage_V,26.0613
1758589083,/electrical/current,current_A,-0.8905
1759117208,/electrical/power,power_W,0.0231
1760608250,/electrical/voltage,voltage_V,26.0725
1761129000,/electrical/current,current_A,-0.8940
1761687958,/electrical/power,power_W,0.0236
1763056417,/electrical/voltage,voltage_V,26.0575
1763594500,/electrical/current,current_A,-0.8965
1764104333,/electrical/power,power_W,0.0232
1765598833,/electrical/voltage,voltage_V,26.0888
1766176792,/electrical/current,current_A,-0.9260
1766835042,/electrical/power,power_W,0.0236
1768071292,/electrical/voltage,voltage_V,26.0388
1768636125,/electrical/current,current_A,-0.8920
1769168458,/electrical/power,power_W,0.0234
1770581792,/electrical/voltage,voltage_V,26.0575
1771133667,/electrical/current,current_A,-0.8958
1771715333,/electrical/power,power_W,0.0232
1773059958,/electrical/voltage,voltage_V,26.0613
1773629250,/electrical/current,current_A,-0.8940
1774182042,/electrical/power,power_W,0.0230
1775592125,/electrical/voltage,voltage_V,26.0488
1776156750,/electrical/current,current_A,-0.8950
1776712792,/electrical/power,power_W,0.0238
1778062667,/electrical/voltage,voltage_V,26.0550
1778610667,/electrical/current,current_A,-0.8998
1779187417,/electrical/power,power_W,0.0231
1780604083,/electrical/voltage,voltage_V,26.0637
1781201542,/electrical/current,current_A,-0.8998
1781774042,/electrical/power,power_W,0.0234
1783066333,/electrical/voltage,voltage_V,26.0663
1783646167,/electrical/current,current_A,-0.8985
1784190667,/electrical/power,power_W,0.0236
1785602167,/electrical/voltage,voltage_V,26.0613
1786195083,/electrical/current,current_A,-0.8965
1786781708,/electrical/power,power_W,0.0241
1788109792,/electrical/voltage,voltage_V,26.0512
1788674375,/electrical/current,current_A,-0.9095
1789188958,/electrical/power,power_W,0.0235
1790585500,/electrical/voltage,voltage_V,26.0488
1791138583,/electrical/current,current_A,-0.9060
1791680958,/electrical/power,power_W,0.0238
1793058750,/electrical/voltage,voltage_V,26.0575
1793608333,/electrical/current,current_A,-0.9052
1794137417,/electrical/power,power_W,0.0235
1795577917,/electrical/voltage,voltage_V,26.0425
1796108750,/electrical/current,current_A,-0.8960
1796650667,/electrical/power,power_W,0.0235
1798071583,/electrical/voltage,voltage_V,26.0663
1798593417,/electrical/current,current_A,-0.8948
1799114292,/electrical/power,power_W,0.0232
1800578750,/electrical/voltage,voltage_V,26.0787
1801102375,/electrical/current,current_A,-0.9105
1801630583,/electrical/power,power_W,0.0233
1803055625,/electrical/voltage,voltage_V,26.0388
1803634708,/electrical/current,current_A,-0.9002
1804195625,/electrical/power,power_W,0.0237
1805599542,/electrical/voltage,voltage_V,26.0512
1806153042,/electrical/current,current_A,-0.8848
1806712875,/electrical/power,power_W,0.0232
1808065958,/electrical/voltage,voltage_V,26.0488
1808628542,/electrical/current,current_A,-0.9038
1809208792,/electrical/power,power_W,0.0233
1810591708,/electrical/voltage,voltage_V,26.0512
1811147458,/electrical/current,current_A,-0.9022
1811706500,/electrical/power,power_W,0.0234
1813059667,/electrical/voltage,voltage_V,26.0388
1813610917,/electrical/current,current_A,-0.8948
1814194167,/electrical/power,power_W,0.0241
1815655417,/electrical/voltage,voltage_V,26.0388
1816237292,/electrical/current,current_A,-0.9038
1816882583,/electrical/power,power_W,0.0235
1818155167,/electrical/voltage,voltage_V,26.0550
1818832917,/electrical/current,current_A,-0.9028
1819453042,/electrical/power,power_W,0.0231
1820631708,/electrical/voltage,voltage_V,26.0450
1821230792,/electrical/current,current_A,-0.8998
1821880542,/electrical/power,power_W,0.0236
1823081625,/electrical/voltage,voltage_V,26.0425
1823614417,/electrical/current,current_A,-0.8985
1824171000,/electrical/power,power_W,0.0235
1825602208,/electrical/voltage,voltage_V,26.0575
1826184000,/electrical/current,current_A,-0.8920
1826754375,/electrical/power,power_W,0.0233
1828102792,/electrical/voltage,voltage_V,26.0575
1828764917,/electrical/current,current_A,-0.9028
1829310292,/electrical/power,power_W,0.0238
1830592583,/electrical/voltage,voltage_V,26.0550
1831174417,/electrical/current,current_A,-0.9130
1831699333,/electrical/power,power_W,0.0233
1833095750,/electrical/voltage,voltage_V,26.0550
1833608042,/electrical/current,current_A,-0.8915
1834151333,/electrical/power,power_W,0.0233
1835600167,/electrical/voltage,voltage_V,26.0425
1836115333,/electrical/current,current_A,-0.9130
1836653625,/electrical/power,power_W,0.0235
1838076958,/electrical/voltage,voltage_V,26.0850
1838596042,/electrical/current,current_A,-0.8982
1839141917,/electrical/power,power_W,0.0237
1840605625,/electrical/voltage,voltage_V,26.0725
1841146667,/electrical/current,current_A,-0.9115
1841711083,/electrical/power,power_W,0.0242
1843080792,/electrical/voltage,voltage_V,26.0550
1843635208,/electrical/current,current_A,-0.9125
1844197042,/electrical/power,power_W,0.0235
1845602708,/electrical/voltage,voltage_V,26.0550
1846154458,/electrical/current,current_A,-0.9080
1846777500,/electrical/power,power_W,0.0235
1848085542,/electrical/voltage,voltage_V,26.0488
1848638167,/electrical/current,current_A,-0.9018
1849213583,/electrical/power,power_W,0.0239
1850584542,/electrical/voltage,voltage_V,26.0550
1851105000,/electrical/current,current_A,-0.8950
1851652292,/electrical/power,power_W,0.0234
1853071750,/electrical/voltage,voltage_V,26.0637
1853594667,/electrical/current,current_A,-0.9090
1854127250,/electrical/power,power_W,0.0234
1855612917,/electrical/voltage,voltage_V,26.0613
1856159083,/electrical/current,current_A,-0.8915
1856703625,/electrical/power,power_W,0.0236
1858072708,/electrical/voltage,voltage_V,26.0488
1858606500,/electrical/current,current_A,-0.8925
1859139792,/electrical/power,power_W,0.0232
1860595083,/electrical/voltage,voltage_V,26.0550
1861131542,/electrical/current,current_A,-0.9165
1861682333,/electrical/power,power_W,0.0234
1863078333,/electrical/voltage,voltage_V,26.0663
1863672583,/electrical/current,current_A,-0.8920
1864295375,/electrical/power,power_W,0.0232
1865588250,/electrical/voltage,voltage_V,26.0613
1866121875,/electrical/current,current_A,-0.9085
1866668458,/electrical/power,power_W,0.0234
1868111792,/electrical/voltage,voltage_V,26.0575
1868695875,/electrical/current,current_A,-0.8960
1869298250,/electrical/power,power_W,0.0239
1870607500,/electrical/voltage,voltage_V,26.0550
1871206833,/electrical/current,current_A,-0.8982
1871865458,/electrical/power,power_W,0.0234
1873109417,/electrical/voltage,voltage_V,26.0550
1873695583,/electrical/current,current_A,-0.8880
1874267750,/electrical/power,power_W,0.0235
1875619708,/electrical/voltage,voltage_V,26.0700
1876210417,/electrical/current,current_A,-0.9028
1876833833,/electrical/power,power_W,0.0236
1878112292,/electrical/voltage,voltage_V,26.0450
1878720500,/electrical/current,current_A,-0.9090
1879329417,/electrical/power,power_W,0.0234
1880610333,/electrical/voltage,voltage_V,26.0575
1881232875,/electrical/current,current_A,-0.8985
1881848250,/electrical/power,power_W,0.0235
1883076792,/electrical/voltage,voltage_V,26.0637
1883624750,/electrical/current,current_A,-0.8982
1884154375,/electrical/power,power_W,0.0236
1885605458,/electrical/voltage,voltage_V,26.0637
1886197542,/electrical/current,current_A,-0.9002
1886842000,/electrical/power,power_W,0.0238
1888093083,/electrical/voltage,voltage_V,26.0512
1888678417,/electrical/current,current_A,-0.9155
1889291125,/electrical/power,power_W,0.0234
1890630125,/electrical/voltage,voltage_V,26.0325
1891180042,/electrical/current,current_A,-0.9208
1891809250,/electrical/power,power_W,0.0241
1893101417,/electrical/voltage,voltage_V,26.0213
1893705292,/electrical/current,current_A,-0.9090
1894314875,/electrical/power,power_W,0.0233
1895673250,/electrical/voltage,voltage_V,26.0575
1896241125,/electrical/current,current_A,-0.9002
1896853375,/electrical/power,power_W,0.0240
1898149625,/electrical/voltage,voltage_V,26.0575
1898773750,/electrical/current,current_A,-0.9070
1899387833,/electrical/power,power_W,0.0235
1900620667,/electrical/voltage,voltage_V,26.0550
1901228500,/electrical/current,current_A,-0.8905
1901888625,/electrical/power,power_W,0.0237
1903125125,/electrical/voltage,voltage_V,26.0388
1903717667,/electrical/current,current_A,-0.9022
1904327625,/electrical/power,power_W,0.0236
1905624708,/electrical/voltage,voltage_V,26.0325
1906227250,/electrical/current,current_A,-0.9155
1906904083,/electrical/power,power_W,0.0234
1908111625,/electrical/voltage,voltage_V,26.0700
1908716583,/electrical/current,current_A,-0.9052
1909333500,/electrical/power,power_W,0.0243
1910620125,/electrical/voltage,voltage_V,26.0512
1911213792,/electrical/current,current_A,-0.9085
1911893667,/electrical/power,power_W,0.0233
1913120833,/electrical/voltage,voltage_V,26.0450
1913735042,/electrical/current,current_A,-0.9062
1914339875,/electrical/power,power_W,0.0231
1915586042,/electrical/voltage,voltage_V,26.0550
1916153875,/electrical/current,current_A,-0.9038
1916772708,/electrical/power,power_W,0.0238
1918150042,/electrical/voltage,voltage_V,26.0575
1918787833,/electrical/current,current_A,-0.8930
1919389875,/electrical/power,power_W,0.0235
1920606167,/electrical/voltage,voltage_V,26.0512
1921221750,/electrical/current,current_A,-0.8940
1921880500,/electrical/power,power_W,0.0234
1923119625,/electrical/voltage,voltage_V,26.0725
1923727417,/electrical/current,current_A,-0.8985
1924365708,/electrical/power,power_W,0.0236
1925624500,/electrical/voltage,voltage_V,26.0325
1926231667,/electrical/current,current_A,-0.8982
1926895583,/electrical/power,power_W,0.0234
1928118125,/electrical/voltage,voltage_V,26.0213
1928717333,/electrical/current,current_A,-0.9175
1929347542,/electrical/power,power_W,0.0235
1930629667,/electrical/voltage,voltage_V,26.0450
1931238250,/electrical/current,current_A,-0.8895
1931874458,/electrical/power,power_W,0.0236
1933088833,/electrical/voltage,voltage_V,26.0700
1933699917,/electrical/current,current_A,-0.9002
1934263167,/electrical/power,power_W,0.0231
1935633417,/electrical/voltage,voltage_V,26.0613
1936232875,/electrical/current,current_A,-0.9012
1936900042,/electrical/power,power_W,0.0238
1938117000,/electrical/voltage,voltage_V,26.0637
1938718167,/electrical/current,current_A,-0.9022
1939365458,/electrical/power,power_W,0.0232
1940604583,/electrical/voltage,voltage_V,26.0575
1941244708,/electrical/current,current_A,-0.9090
1941897917,/electrical/power,power_W,0.0235
1943101125,/electrical/voltage,voltage_V,26.0425
1943731250,/electrical/current,current_A,-0.9002
1944346458,/electrical/power,power_W,0.0235
1945603500,/electrical/voltage,voltage_V,26.0663
1946223417,/electrical/current,current_A,-0.8925
1946894875,/electrical/power,power_W,0.0237
1948111958,/electrical/voltage,voltage_V,26.0425
1948753042,/electrical/current,current_A,-0.9002
1949354708,/electrical/power,power_W,0.0237
1950614000,/electrical/voltage,voltage_V,26.0725
1951225208,/electrical/current,current_A,-0.9120
1951888125,/electrical/power,power_W,0.0233
1953102708,/electrical/voltage,voltage_V,26.0613
1953699667,/electrical/current,current_A,-0.8940
1954297792,/electrical/power,power_W,0.0236
1955601333,/electrical/voltage,voltage_V,26.0550
1956214000,/electrical/current,current_A,-0.8992
1956890042,/electrical/power,power_W,0.0235
1958089250,/electrical/voltage,voltage_V,26.0450
1958692792,/electrical/current,current_A,-0.9120
1959289458,/electrical/power,power_W,0.0234
1960603417,/electrical/voltage,voltage_V,26.0450
1961208000,/electrical/current,current_A,-0.8895
1961886292,/electrical/power,power_W,0.0237
1963101292,/electrical/voltage,voltage_V,26.0550
1963722542,/electrical/current,current_A,-0.9130
1964347958,/electrical/power,power_W,0.0234
1965579208,/electrical/voltage,voltage_V,26.0425
1966170833,/electrical/current,current_A,-0.9002
1966767083,/electrical/power,power_W,0.0240
1968134958,/electrical/voltage,voltage_V,26.0325
1968792042,/electrical/current,current_A,-0.8930
1969421375,/electrical/power,power_W,0.0234
1970605875,/electrical/voltage,voltage_V,26.0575
1971205500,/electrical/current,current_A,-0.8960
1971895667,/electrical/power,power_W,0.0234
1973113375,/electrical/voltage,voltage_V,26.0575
1973734875,/electrical/current,current_A,-0.8982
1974325542,/electrical/power,power_W,0.0234
1975624833,/electrical/voltage,voltage_V,26.0613
1976240542,/electrical/current,current_A,-0.9110
1976868792,/electrical/power,power_W,0.0235
1978115542,/electrical/voltage,voltage_V,26.0637
1978776250,/electrical/current,current_A,-0.9032
1979397333,/electrical/power,power_W,0.0235
1980607167,/electrical/voltage,voltage_V,26.0550
1981223958,/electrical/current,current_A,-0.8862
1981911667,/electrical/power,power_W,0.0233
1983122042,/electrical/voltage,voltage_V,26.0700
1983693250,/electrical/current,current_A,-0.9018
1984286458,/electrical/power,power_W,0.0235
1985585125,/electrical/voltage,voltage_V,26.0575
1986205625,/electrical/current,current_A,-0.9148
1986903292,/electrical/power,power_W,0.0236
1988115208,/electrical/voltage,voltage_V,26.0488
1988779750,/electrical/current,current_A,-0.8948
1989407125,/electrical/power,power_W,0.0235
1990631667,/electrical/voltage,voltage_V,26.0575
1991265333,/electrical/current,current_A,-0.9052
1991892167,/electrical/power,power_W,0.0237
1993128250,/electrical/voltage,voltage_V,26.0512
1993776208,/electrical/current,current_A,-0.9105
1994397917,/electrical/power,power_W,0.0215
1995617042,/electrical/voltage,voltage_V,26.0388
1996253417,/electrical/current,current_A,-0.8940
1996886250,/electrical/power,power_W,0.0239
1998123375,/electrical/voltage,voltage_V,26.0450
1998784042,/electrical/current,current_A,-0.9012
1999393542,/electrical/power,power_W,0.0234
2000616375,/electrical/voltage,voltage_V,26.0550
2001247667,/electrical/current,current_A,-0.8895
2001889833,/electrical/power,power_W,0.0234
2003111500,/electrical/voltage,voltage_V,26.0613
2003723500,/electrical/current,current_A,-0.9048
2004336750,/electrical/power,power_W,0.0234
2005585167,/electrical/voltage,voltage_V,26.0425
2006205000,/electrical/current,current_A,-0.9213
2006886625,/electrical/power,power_W,0.0234
2008124625,/electrical/voltage,voltage_V,26.0613
2008782917,/electrical/current,current_A,-0.8852
2009382917,/electrical/power,power_W,0.0239
2010620667,/electrical/voltage,voltage_V,26.0850
2011242833,/electrical/current,current_A,-0.8972
2011842167,/electrical/power,power_W,0.0233
2013119083,/electrical/voltage,voltage_V,26.0450
2013788583,/electrical/current,current_A,-0.9130
2014419833,/electrical/power,power_W,0.0233
2015635125,/electrical/voltage,voltage_V,26.0325
2016249125,/electrical/current,current_A,-0.8992
2016872375,/electrical/power,power_W,0.0237
2018106750,/electrical/voltage,voltage_V,26.0488
2018683792,/electrical/current,current_A,-0.8972
2019277875,/electrical/power,power_W,0.0235
2020671667,/electrical/voltage,voltage_V,26.0637
2021301708,/electrical/current,current_A,-0.9048
2021930042,/electrical/power,power_W,0.0233
2023062000,/electrical/voltage,voltage_V,26.0700
2023626417,/electrical/current,current_A,-0.9012
2024228000,/electrical/power,power_W,0.0238
2025594625,/electrical/voltage,voltage_V,26.0425
2026219583,/electrical/current,current_A,-0.8998
2026867792,/electrical/power,power_W,0.0238
2028102833,/electrical/voltage,voltage_V,26.0575
2028670208,/electrical/current,current_A,-0.9115
2029256458,/electrical/power,power_W,0.0234
2030600417,/electrical/voltage,voltage_V,26.0512
2031157667,/electrical/current,current_A,-0.8940
2031762208,/electrical/power,power_W,0.0239
2033074417,/electrical/voltage,voltage_V,26.0613
2033631083,/electrical/current,current_A,-0.9018
2034198750,/electrical/power,power_W,0.0234
2035595167,/electrical/voltage,voltage_V,26.0488
2036129958,/electrical/current,current_A,-0.8930
2036700958,/electrical/power,power_W,0.0239
2038071292,/electrical/voltage,voltage_V,26.0637
2038620917,/electrical/current,current_A,-0.9042
2039191917,/electrical/power,power_W,0.0234
2040578542,/electrical/voltage,voltage_V,26.0450
2041097833,/electrical/current,current_A,-0.9042
2041626250,/electrical/power,power_W,0.0236
2044283625,/electrical/voltage,voltage_V,26.0613
2044812417,/electrical/current,current_A,-0.9038
2045344750,/electrical/power,power_W,0.0234
2045875250,/electrical/voltage,voltage_V,26.0825
2046385917,/electrical/current,current_A,-0.8930
2046973375,/electrical/power,power_W,0.0234
2048007042,/electrical/voltage,voltage_V,26.0425
2048588750,/electrical/current,current_A,-0.9125
2049094458,/electrical/power,power_W,0.0232
2050581833,/electrical/voltage,voltage_V,26.0850
2051098500,/electrical/current,current_A,-0.9008
2051627583,/electrical/power,power_W,0.0235
2053031625,/electrical/voltage,voltage_V,26.0663
2054815000,/electrical/current,current_A,-0.8935
2055356000,/electrical/power,power_W,0.0232
2055893833,/electrical/voltage,voltage_V,26.0512
2056420708,/electrical/current,current_A,-0.8885
2056981417,/electrical/power,power_W,0.0237
2058016250,/electrical/voltage,voltage_V,26.0700
2058573583,/electrical/current,current_A,-0.8930
2059082250,/electrical/power,power_W,0.0225
2060577958,/electrical/voltage,voltage_V,26.0450
2061095375,/electrical/current,current_A,-0.8948
2061596000,/electrical/power,power_W,0.0232
2062994125,/electrical/voltage,voltage_V,26.0637
